155,157,15
169,65,15
145,112,15
38,112,15
153,24,15
114,112,16
167,103,16
114,65,16
46,107,16
46,153,16
167,63,16
50,70,16
50,81,16
178,51,16
50,170,16
58,63,16
178,112,16
65,17,16
65,112,16
65,145,16
67,53,16
53,178,16
39,141,16
39,118,16
178,53,16
33,95,16
178,107,16
33,158,16
178,105,16
33,167,16
33,169,16
178,98,16
38,11,16
38,27,16
38,51,16
38,65,16
38,96,16
38,112,16
38,145,16
38,163,16
177,151,16
167,95,16
82,51,16
178,146,16
169,114,16
17,156,16
109,178,16
110,114,16
110,155,16
110,165,16
17,88,16
110,169,16
17,65,16
112,65,16
112,114,16
17,2,16
112,145,16
16,93,16
107,178,16
114,107,16
17,157,16
17,166,16
178,147,16
158,161,16
158,151,16
178,153,16
178,158,16
98,178,16
169,165,16
169,160,16
107,65,16
178,163,16
169,155,16
107,112,16
107,114,16
17,175,16
169,129,16
143,24,16
153,90,16
153,52,16
155,165,16
169,22,16
123,145,16
169,83,16
155,169,16
153,46,16
145,155,16
145,96,16
145,146,16
140,46,16
11,163,16
145,110,16
123,23,16
145,112,16
155,110,16
169,110,16
145,128,16
11,145,16
146,178,16
145,163,16
114,169,16
140,82,16
169,65,16
11,65,16
141,39,16
114,145,16
155,145,16
143,140,16
167,33,16
11,51,16
169,38,16
11,96,16
11,27,16
114,155,16
145,27,16
155,114,16
153,141,16
153,107,16
145,51,16
145,38,16
140,56,16
140,148,16
11,112,16
114,160,16
96,112,17
110,169,17
24,143,17
158,108,17
96,38,17
158,163,17
158,146,17
107,137,17
82,66,17
82,84,17
82,107,17
167,103,17
112,65,17
158,170,17
140,93,17
155,169,17
163,146,17
158,167,17
17,88,17
17,65,17
112,38,17
158,161,17
140,126,17
158,151,17
88,17,17
96,145,17
107,51,17
107,53,17
169,65,17
107,56,17
17,156,17
107,66,17
107,78,17
169,114,17
107,82,17
169,155,17
107,84,17
165,155,17
107,178,17
107,105,17
155,114,17
17,157,17
169,38,17
107,157,17
107,114,17
107,128,17
107,145,17
107,140,17
24,39,17
107,46,17
105,178,17
158,98,17
140,56,17
158,58,17
158,33,17
105,23,17
155,165,17
169,107,17
105,46,17
105,56,17
105,66,17
105,67,17
105,78,17
105,82,17
105,94,17
105,107,17
105,153,17
105,157,17
139,66,17
169,160,17
105,167,17
155,110,17
105,173,17
107,27,17
169,165,17
107,139,17
169,110,17
58,163,17
46,66,17
33,167,17
16,82,17
178,112,17
167,95,17
114,160,17
38,96,17
58,146,17
145,112,17
151,161,17
39,167,17
46,107,17
153,105,17
11,145,17
178,109,17
11,96,17
50,33,17
38,11,17
38,65,17
50,167,17
178,51,17
178,105,17
39,141,17
145,65,17
112,145,17
33,95,17
178,58,17
178,107,17
38,163,17
38,146,17
114,145,17
38,114,17
33,103,17
65,157,17
146,163,17
33,108,17
123,112,17
167,33,17
114,112,17
65,17,17
112,123,17
39,118,17
16,84,17
114,65,17
33,158,17
145,51,17
114,155,17
145,57,17
123,145,17
114,107,17
153,51,17
38,65,18
151,161,18
166,17,18
169,160,18
155,110,18
167,158,18
66,153,18
107,51,18
33,95,18
107,128,18
167,33,18
107,114,18
169,38,18
107,112,18
178,177,18
153,147,18
155,114,18
33,158,18
107,94,18
33,167,18
165,155,18
178,67,18
107,82,18
153,105,18
169,155,18
153,51,18
107,67,18
107,66,18
169,21,18
38,11,18
153,27,18
163,67,18
169,165,18
146,163,18
178,147,18
145,107,18
158,163,18
140,132,18
145,65,18
158,167,18
145,51,18
158,170,18
176,24,18
176,114,18
167,103,18
143,164,18
27,145,18
140,164,18
27,51,18
143,150,18
176,169,18
66,51,18
78,127,18
143,47,18
27,112,18
78,80,18
78,66,18
167,95,18
158,161,18
145,112,18
140,126,18
139,66,18
139,78,18
140,46,18
39,118,18
39,141,18
105,27,18
167,118,18
39,173,18
158,33,18
40,169,18
167,50,18
46,27,18
178,53,18
24,22,18
46,56,18
46,66,18
146,58,18
158,108,18
50,167,18
140,93,18
163,94,18
140,118,18
51,46,18
158,151,18
145,114,18
46,51,18
78,82,18
155,145,18
17,81,18
114,169,18
107,178,18
112,114,18
157,56,18
17,2,18
169,114,18
114,107,18
112,123,18
17,156,18
157,17,18
169,110,18
169,65,18
17,157,18
110,169,18
17,88,18
114,65,18
110,165,18
17,97,18
110,155,18
155,165,18
114,22,18
114,53,18
109,58,18
110,114,18
109,63,18
167,39,18
167,132,18
112,65,18
169,129,18
157,88,18
169,83,18
107,147,18
107,145,18
107,163,18
114,155,18
17,166,18
17,56,18
169,107,18
155,169,18
110,165,19
51,56,19
169,110,19
110,155,19
50,167,19
27,66,19
29,22,19
158,58,19
97,29,19
167,95,19
158,98,19
158,170,19
17,65,19
163,146,19
29,65,19
140,47,19
155,169,19
112,107,19
140,164,19
169,165,19
47,62,19
167,63,19
146,58,19
110,114,19
165,169,19
50,70,19
82,27,19
155,165,19
158,33,19
145,112,19
50,115,19
82,96,19
145,110,19
58,63,19
112,114,19
78,36,19
112,27,19
158,151,19
143,62,19
78,4,19
125,83,19
167,132,19
158,163,19
140,126,19
112,51,19
158,161,19
27,112,19
178,147,19
160,169,19
143,150,19
65,22,19
158,167,19
78,127,19
58,146,19
58,163,19
110,169,19
158,108,19
112,145,19
78,105,19
63,95,19
167,108,19
27,153,19
158,146,19
109,178,19
63,167,19
27,82,19
17,88,19
46,51,19
178,109,19
169,65,19
151,161,19
169,38,19
33,158,19
155,123,19
155,110,19
114,112,19
107,114,19
17,157,19
105,178,19
33,151,19
33,108,19
38,96,19
29,165,19
114,155,19
157,17,19
163,58,19
155,114,19
153,82,19
165,155,19
114,169,19
38,11,19
165,114,19
114,107,19
167,25,19
169,155,19
33,167,19
167,158,19
17,156,19
169,114,19
146,163,19
178,70,19
167,33,19
105,67,19
39,173,19
105,107,19
17,175,19
105,66,19
105,112,19
105,128,19
39,118,19
29,160,19
169,160,19
39,141,19
29,97,19
178,53,19
163,147,19
139,101,19
165,110,19
33,95,19
39,70,19
17,97,19
105,53,19
74,105,20
74,67,20
178,96,20
33,167,20
66,153,20
153,107,20
27,96,20
82,83,20
33,170,20
27,51,20
169,107,20
112,105,20
178,98,20
82,84,20
27,66,20
160,169,20
140,176,20
80,7,20
33,95,20
78,147,20
33,151,20
114,112,20
167,95,20
82,6,20
78,82,20
82,27,20
140,164,20
33,158,20
27,82,20
78,67,20
78,66,20
141,49,20
82,66,20
141,90,20
114,155,20
155,169,20
178,27,20
16,164,20
153,82,20
145,112,20
178,109,20
4,114,20
16,6,20
29,22,20
169,110,20
167,63,20
146,163,20
114,4,20
50,167,20
16,93,20
16,47,20
50,145,20
29,160,20
50,81,20
155,99,20
156,114,20
39,118,20
29,110,20
146,27,20
16,82,20
29,97,20
16,84,20
146,82,20
29,65,20
147,178,20
114,65,20
16,118,20
27,112,20
66,147,20
66,82,20
66,67,20
143,59,20
114,169,20
27,128,20
38,11,20
112,114,20
114,107,20
143,164,20
178,51,20
145,50,20
114,165,20
63,167,20
153,27,20
167,158,20
27,153,20
63,95,20
145,57,20
27,157,20
38,65,20
16,126,20
112,145,20
27,163,20
27,178,20
58,163,20
151,153,20
16,140,20
82,96,20
74,51,20
140,59,20
97,29,20
17,88,20
158,108,20
167,33,20
95,24,20
167,108,20
110,169,20
158,98,20
158,146,20
158,151,20
112,27,20
90,141,20
178,147,20
158,163,20
90,26,20
158,167,20
140,118,20
140,56,20
155,165,20
107,114,20
169,38,20
155,114,20
7,27,20
169,114,20
17,156,20
169,155,20
169,65,20
107,4,20
169,160,20
139,78,20
139,107,20
140,47,20
169,165,20
158,33,20
158,58,20
112,65,20
158,170,20
158,161,20
112,96,20
82,112,20
82,147,20
27,6,20
157,17,21
56,109,21
17,88,21
56,66,21
167,158,21
56,46,21
4,114,21
97,29,21
97,56,21
29,22,21
56,26,21
167,108,21
151,169,21
145,123,21
51,107,21
128,51,21
169,155,21
114,4,21
50,167,21
157,10,21
27,56,21
118,19,21
157,154,21
17,156,21
153,27,21
141,39,21
155,165,21
153,82,21
82,27,21
126,56,21
27,163,21
59,176,21
59,164,21
153,67,21
59,143,21
59,140,21
27,173,21
59,118,21
4,107,21
7,27,21
58,163,21
126,66,21
114,107,21
112,145,21
169,22,21
38,11,21
178,112,21
169,114,21
128,53,21
169,110,21
114,169,21
50,115,21
38,96,21
155,101,21
167,50,21
118,140,21
146,163,21
178,51,21
29,165,21
126,148,21
29,97,21
118,126,21
118,39,21
17,97,21
118,47,21
39,141,21
169,112,21
126,140,21
146,96,21
39,118,21
118,62,21
169,160,21
118,59,21
82,147,21
139,156,21
95,122,21
118,24,21
167,132,21
107,4,21
148,119,21
22,50,21
145,163,21
118,176,21
110,114,21
146,27,21
16,84,21
169,165,21
146,58,21
3,118,21
3,140,21
46,140,21
126,132,21
146,63,21
82,66,21
146,82,21
157,66,21
169,65,21
29,65,21
118,164,21
17,116,21
16,6,21
178,66,21
118,141,21
27,157,21
29,160,21
90,141,21
65,169,21
78,66,21
107,169,21
33,167,21
140,118,21
65,145,21
26,56,21
66,153,21
27,82,21
155,114,21
169,38,21
27,140,21
66,178,21
65,114,21
167,122,21
143,150,21
155,127,21
27,129,21
26,141,21
66,27,21
114,112,21
82,96,21
66,147,21
78,4,21
107,114,21
90,26,21
153,128,21
33,122,21
114,155,21
27,112,21
158,163,21
124,95,21
66,82,21
153,107,21
112,65,21
66,67,21
167,95,21
141,90,21
114,165,21
33,151,21
17,157,21
155,169,21
160,169,21
110,169,21
178,78,21
33,158,21
178,70,21
123,145,21
27,96,21
128,107,21
158,146,21
27,7,21
178,67,21
27,153,21
140,126,21
140,148,21
78,178,21
140,93,21
169,129,21
27,58,21
169,107,21
178,153,21
86,64,21
107,153,21
177,151,21
27,146,21
65,27,21
27,70,21
33,95,21
158,161,21
27,66,21
26,90,21
78,105,21
178,94,21
112,114,21
141,118,21
27,147,21
169,151,21
63,167,21
92,145,21
17,3,21
38,145,22
107,114,22
114,112,22
126,140,22
114,123,22
33,95,22
118,39,22
167,122,22
157,105,22
137,56,22
137,97,22
118,47,22
167,124,22
137,105,22
146,163,22
114,145,22
114,165,22
169,38,22
128,51,22
178,96,22
153,27,22
38,27,22
82,140,22
157,107,22
38,11,22
178,94,22
163,58,22
178,82,22
114,163,22
178,78,22
153,66,22
36,169,22
107,178,22
128,53,22
153,82,22
128,105,22
107,169,22
114,107,22
114,146,22
114,169,22
112,105,22
33,158,22
163,63,22
148,63,22
107,112,22
114,65,22
178,66,22
38,96,22
153,128,22
167,151,22
107,4,22
82,146,22
169,4,22
169,155,22
157,140,22
114,155,22
128,107,22
167,158,22
33,167,22
82,83,22
118,19,22
169,114,22
146,114,22
112,82,22
92,65,22
65,114,22
167,95,22
143,150,22
169,107,22
110,169,22
65,22,22
92,145,22
145,27,22
112,114,22
158,146,22
63,167,22
140,118,22
140,93,22
63,158,22
63,146,22
82,16,22
63,145,22
82,21,22
82,178,22
63,58,22
145,57,22
158,108,22
95,124,22
145,65,22
145,92,22
59,176,22
59,143,22
63,163,22
65,169,22
158,151,22
126,47,22
160,22,22
176,59,22
78,167,22
86,64,22
78,105,22
78,82,22
175,97,22
158,167,22
141,39,22
125,18,22
175,56,22
155,169,22
78,65,22
78,36,22
78,4,22
158,163,22
141,49,22
125,149,22
124,95,22
112,65,22
66,178,22
90,97,22
141,90,22
59,140,22
158,161,22
140,126,22
125,83,22
124,103,22
160,169,22
140,143,22
167,103,22
125,96,22
146,145,22
59,126,22
126,62,22
82,153,22
103,124,22
158,170,22
118,176,22
140,47,22
126,118,22
169,165,22
82,147,22
146,58,22
140,46,22
118,148,22
46,56,22
118,141,22
158,33,22
126,132,22
178,27,22
82,66,22
82,78,22
41,36,22
109,163,22
109,58,22
157,66,22
169,65,22
39,141,22
39,118,22
157,173,22
169,160,22
118,62,22
118,140,22
103,98,22
103,95,22
82,65,22
58,163,22
126,66,22
112,147,22
58,146,22
96,82,22
157,56,22
140,62,22
155,165,22
157,46,22
58,145,22
169,110,22
96,178,22
82,27,22
58,27,22
56,154,22
56,137,22
158,58,22
82,56,22
114,4,22
82,157,22
51,4,22
140,56,22
82,105,22
158,98,22
82,46,22
56,49,22
56,65,22
56,90,22
56,126,22
82,173,22
82,96,22
167,33,22
11,38,22
27,112,22
17,2,22
178,147,22
163,178,22
26,141,22
27,58,22
17,81,22
17,97,22
27,147,22
16,82,22
163,67,22
178,109,22
22,65,22
27,96,22
27,146,22
4,114,22
163,146,22
22,29,22
4,169,22
29,65,22
17,156,22
17,157,22
163,94,22
11,169,22
29,50,22
27,145,22
22,169,22
29,22,22
178,163,22
29,160,22
29,10,22
178,107,22
7,27,22
17,88,22
22,160,22
27,66,22
27,153,22
27,82,22
17,166,22
95,124,23
145,57,23
162,155,23
167,41,23
27,82,23
70,50,23
107,169,23
114,169,23
95,108,23
17,157,23
158,108,23
78,66,23
169,65,23
107,128,23
95,167,23
180,173,23
157,88,23
27,78,23
112,114,23
38,11,23
17,166,23
25,95,23
78,82,23
167,124,23
167,132,23
17,2,23
145,11,23
145,38,23
107,163,23
180,157,23
158,23,23
157,82,23
125,64,23
92,155,23
92,145,23
157,70,23
27,157,23
78,139,23
66,128,23
50,115,23
78,140,23
167,33,23
78,157,23
27,112,23
109,58,23
124,158,23
146,27,23
92,81,23
146,58,23
50,123,23
50,145,23
59,176,23
163,57,23
169,110,23
163,27,23
66,147,23
29,50,23
169,114,23
17,156,23
126,93,23
78,101,23
145,92,23
155,165,23
145,95,23
63,58,23
158,124,23
163,66,23
145,112,23
50,70,23
178,67,23
17,116,23
78,105,23
78,107,23
126,59,23
126,56,23
17,97,23
145,123,23
157,78,23
27,67,23
78,127,23
66,178,23
157,101,23
107,112,23
78,56,23
178,56,23
41,36,23
169,162,23
105,107,23
140,47,23
114,160,23
160,169,23
158,33,23
114,162,23
112,145,23
178,51,23
140,56,23
38,169,23
169,160,23
103,95,23
163,146,23
140,59,23
140,62,23
157,166,23
114,165,23
38,145,23
114,155,23
140,82,23
27,96,23
22,50,23
103,124,23
107,4,23
157,173,23
105,4,23
169,4,23
169,165,23
157,180,23
169,11,23
39,118,23
22,160,23
169,22,23
158,25,23
29,157,23
39,116,23
29,160,23
22,169,23
29,115,23
7,96,23
7,161,23
39,141,23
162,169,23
105,53,23
58,163,23
155,114,23
169,38,23
140,19,23
112,163,23
112,146,23
167,36,23
180,82,23
157,156,23
157,139,23
157,127,23
98,103,23
27,153,23
128,66,23
98,95,23
158,103,23
157,126,23
141,49,23
38,65,23
128,27,23
70,173,23
6,46,23
141,90,23
70,157,23
19,148,23
92,65,23
24,80,23
78,46,23
107,114,23
78,51,23
29,65,23
141,118,23
141,3,23
128,107,23
178,112,23
140,164,23
155,162,23
180,178,23
140,93,23
78,4,23
157,154,23
157,46,23
98,178,23
112,123,23
140,118,23
158,95,23
157,143,23
128,153,23
46,78,23
38,112,23
140,126,23
162,165,23
98,124,23
29,176,23
169,155,23
158,98,23
78,36,23
178,66,23
157,140,23
58,146,23
140,120,23
155,169,23
112,178,23
112,82,23
56,3,23
180,46,23
153,66,23
33,170,23
33,103,23
82,27,23
116,47,23
116,46,23
154,157,23
153,61,23
180,56,23
153,60,23
82,36,23
167,95,23
29,10,23
33,167,23
58,27,23
82,157,23
114,53,23
151,98,23
29,22,23
180,140,23
32,77,23
65,38,23
178,98,23
147,153,23
26,141,23
82,163,23
27,38,23
118,24,23
118,39,23
60,97,23
27,58,23
112,66,23
153,82,23
63,148,23
158,167,23
118,176,23
112,27,23
56,49,23
118,143,23
56,140,23
167,158,23
158,170,23
153,27,23
82,70,23
82,67,23
116,10,23
33,158,23
118,62,23
82,56,23
27,147,23
82,66,23
153,26,23
157,17,23
163,63,23
110,169,23
167,103,23
114,112,23
158,163,23
154,66,23
82,51,23
86,77,23
26,90,23
58,82,23
82,78,23
56,82,23
56,84,23
50,167,23
157,56,23
118,141,23
56,90,23
112,4,23
116,39,23
63,163,23
17,88,23
151,161,23
157,3,23
32,86,23
27,56,23
86,32,23
65,110,23
153,24,23
25,124,23
65,160,23
146,94,23
116,59,23
180,78,23
51,82,23
153,141,23
163,58,23
116,56,23
27,123,23
116,139,23
153,143,23
109,163,23
16,84,23
27,6,23
115,50,23
32,64,23
65,169,23
33,95,23
160,22,23
58,63,23
124,95,23
115,22,23
27,66,23
82,96,23
169,107,23
114,11,23
26,167,23
146,163,23
178,82,23
116,126,23
58,109,23
63,146,23
153,128,23
113,128,23
162,114,23
116,118,23
16,82,23
146,145,23
112,107,23
153,90,23
51,157,23
155,92,23
163,158,23
157,2,23
27,140,23
180,96,23
116,157,23
112,65,23
180,70,23
114,107,23
116,176,23
158,151,23
82,112,23
109,178,23
157,10,23
25,167,23
153,107,23
158,161,23
178,180,23
114,145,23
82,147,23
116,164,23
153,87,23
169,165,24
63,146,24
157,140,24
63,163,24
11,114,24
178,180,24
110,169,24
58,146,24
169,21,24
169,155,24
118,62,24
169,22,24
162,165,24
11,157,24
27,96,24
169,38,24
39,173,24
169,160,24
112,146,24
11,153,24
157,173,24
163,146,24
17,81,24
118,19,24
11,160,24
169,162,24
163,161,24
11,155,24
112,38,24
112,145,24
58,63,24
63,148,24
155,114,24
155,162,24
39,139,24
157,154,24
11,123,24
157,10,24
118,47,24
16,138,24
11,129,24
11,140,24
112,27,24
11,145,24
114,165,24
39,141,24
118,39,24
58,163,24
169,96,24
128,4,24
11,112,24
17,97,24
11,22,24
109,163,24
51,107,24
11,27,24
66,178,24
169,78,24
126,82,24
17,116,24
27,128,24
51,147,24
11,38,24
155,165,24
29,22,24
167,63,24
126,93,24
50,29,24
17,156,24
11,46,24
11,50,24
163,178,24
169,114,24
169,66,24
114,169,24
157,78,24
112,107,24
50,167,24
27,112,24
109,63,24
50,171,24
169,83,24
109,58,24
155,169,24
162,114,24
51,82,24
180,178,24
51,4,24
66,128,24
63,109,24
124,95,24
157,70,24
125,64,24
109,146,24
115,50,24
126,19,24
65,169,24
126,47,24
50,115,24
41,167,24
112,82,24
118,176,24
56,78,24
157,56,24
29,65,24
46,51,24
56,97,24
118,141,24
178,163,24
17,88,24
46,10,24
11,70,24
163,123,24
107,114,24
56,140,24
56,157,24
128,66,24
11,78,24
157,126,24
11,92,24
63,167,24
128,105,24
118,126,24
128,113,24
27,147,24
167,50,24
110,165,24
27,145,24
63,95,24
56,49,24
162,155,24
169,65,24
11,56,24
17,157,24
65,22,24
58,145,24
126,132,24
177,151,24
63,145,24
167,124,24
118,164,24
46,82,24
11,65,24
126,139,24
126,140,24
110,162,24
115,171,24
17,166,24
169,129,24
126,164,24
112,114,24
167,132,24
126,176,24
11,173,24
56,3,24
125,18,24
112,65,24
78,41,24
141,90,24
33,167,24
82,27,24
38,58,24
24,80,24
78,51,24
24,173,24
158,167,24
27,82,24
16,6,24
78,66,24
175,56,24
148,63,24
78,70,24
27,58,24
60,81,24
82,4,24
158,163,24
171,115,24
155,78,24
97,56,24
158,103,24
38,112,24
140,126,24
58,178,24
33,158,24
171,50,24
178,66,24
78,36,24
38,96,24
167,95,24
114,112,24
167,158,24
27,56,24
140,173,24
86,32,24
114,65,24
82,46,24
26,90,24
141,39,24
38,83,24
82,51,24
143,150,24
38,11,24
143,176,24
158,146,24
78,107,24
92,162,24
114,4,24
145,123,24
157,29,24
146,112,24
78,127,24
178,67,24
92,155,24
60,22,24
92,112,24
92,27,24
92,96,24
80,24,24
16,96,24
146,63,24
92,65,24
146,58,24
169,110,24
146,163,24
145,112,24
4,114,24
78,82,24
147,82,24
81,157,24
155,92,24
145,38,24
82,107,24
145,50,24
145,57,24
114,38,24
95,108,24
145,58,24
163,66,24
63,58,24
81,17,24
81,10,24
163,58,24
16,84,24
63,33,24
178,82,24
114,22,24
158,109,24
158,124,24
167,108,24
167,103,24
27,163,24
82,78,24
139,176,24
39,61,24
38,146,24
39,118,24
29,115,24
139,126,24
33,103,24
33,63,24
140,47,24
140,82,24
140,65,24
29,157,24
163,158,24
29,160,24
160,169,24
153,27,24
22,169,24
33,124,24
139,39,24
114,107,24
82,140,24
163,109,24
140,62,24
158,58,24
101,139,24
33,95,24
114,155,24
178,58,24
103,95,24
82,105,24
82,147,24
39,26,24
82,83,24
78,4,24
82,126,24
157,46,24
103,124,24
140,93,24
162,169,24
153,82,24
167,23,24
27,51,24
158,33,24
82,96,24
82,178,24
26,141,24
82,66,24
158,95,24
39,24,24
163,63,24
109,157,25
167,95,25
82,147,25
65,160,25
167,132,25
81,50,25
158,161,25
155,92,25
82,83,25
65,145,25
82,153,25
123,112,25
115,50,25
163,58,25
27,128,25
123,145,25
147,27,25
33,95,25
65,169,25
110,165,25
146,163,25
124,103,25
158,151,25
109,63,25
63,146,25
66,67,25
33,23,25
82,96,25
163,146,25
36,41,25
92,38,25
146,63,25
114,145,25
66,78,25
27,112,25
162,114,25
162,60,25
58,63,25
180,178,25
160,22,25
66,4,25
58,109,25
112,38,25
169,107,25
114,107,25
153,128,25
82,140,25
66,27,25
63,112,25
114,4,25
157,10,25
124,95,25
27,66,25
66,53,25
66,56,25
124,98,25
155,169,25
27,21,25
27,6,25
27,46,25
65,110,25
65,114,25
2,144,25
110,169,25
26,141,25
167,158,25
63,163,25
115,171,25
56,82,25
27,56,25
118,62,25
56,66,25
56,60,25
110,162,25
56,49,25
57,94,25
176,126,25
92,65,25
153,27,25
60,165,25
118,141,25
33,167,25
114,112,25
82,66,25
11,165,25
27,147,25
166,160,25
167,103,25
82,58,25
82,56,25
60,162,25
63,167,25
57,67,25
33,158,25
56,175,25
118,140,25
157,17,25
84,82,25
114,65,25
158,170,25
118,90,25
11,114,25
33,161,25
114,38,25
82,27,25
63,145,25
157,2,25
118,39,25
26,36,25
163,63,25
82,157,25
167,63,25
155,78,25
27,58,25
153,67,25
112,82,25
109,178,25
33,98,25
27,140,25
153,82,25
176,143,25
29,22,25
27,129,25
147,145,25
112,65,25
158,163,25
82,4,25
33,170,25
82,78,25
157,56,25
118,148,25
27,157,25
2,154,25
158,167,25
118,167,25
26,61,25
112,66,25
57,145,25
60,169,25
27,146,25
112,27,25
2,157,25
118,176,25
17,88,25
63,148,25
147,153,25
137,60,25
29,50,25
146,58,25
157,139,25
78,36,25
140,148,25
171,50,25
22,29,25
41,167,25
140,143,25
98,124,25
157,140,25
162,165,25
38,112,25
128,113,25
128,153,25
58,146,25
169,155,25
78,4,25
155,162,25
140,93,25
23,151,25
155,160,25
157,154,25
167,36,25
107,4,25
158,58,25
107,51,25
140,82,25
158,98,25
128,107,25
178,66,25
29,65,25
46,51,25
163,128,25
169,110,25
66,82,25
27,153,25
141,61,25
38,65,25
128,51,25
38,92,25
128,112,25
98,95,25
128,66,25
112,114,25
157,126,25
27,96,25
98,103,25
157,127,25
141,26,25
128,105,25
141,3,25
